index,key_0,geometry,MDGRENT,MDHSEVAL,MEDAGE,PERCAP,PPUNIT,QAGEDEP,QASIAN,QBLACK,QCVLUN,QEDLESHI,QESL,QEXTRCT,QFAM,QFEMALE,QFEMLBR,QFHH,QHISPC,QMOHO,QNATIVE,QNOAUTO,QNOHLTH,QPOVTY,QRENTER,QRICH,QSERV,QSSBEN,QUNOCCHU,F2: 1,F2: 2,F2: 3,F2: 4,F2: 5,FA_SVI_Unscaled,FA_SVI_Scaled,FA_SVI_Rank,FA_SVI_Percentile,RM_SVI_Rank,RM_SVI_Percentile
482450007002,482450007002,"POLYGON ((-94.115422 30.119787, -94.107385 30.119913, -94.107829 30.118472, -94.107268 30.115745, -94.113264 30.115597, -94.114695 30.118371, -94.115422 30.119787))",491.0,-53500.0,9.3,-6798.0,3.25,0.9735294117647059,0.0,0.7,0.15306122448979592,0.16740088105726872,0.0,0.0,1.0,0.625,0.8614457831325302,0.6794258373205742,0.25588235294117645,0.0,0.0,0.3062200956937799,0.18885448916408668,0.6794117647058824,0.8516746411483254,-0.0,0.10240963855421686,0.18181818181818182,0.16733067729083664,0.7898729581921716,-0.13411834796831698,0.08200861923845874,0.3985020110032609,0.3439461878297976,1.4802114282953718,1.0,1.0,1.0,21.0,0.945054945054945
482450059002,482450059002,"POLYGON ((-93.957249 29.868395, -93.954011 29.871814, -93.951436 29.8699, -93.951824 29.869496, -93.95531 29.86576, -93.957032 29.866973, -93.957131 29.866971, -93.957249 29.868395))",485.93333333333334,-41481.333333333336,24.0,-7192.0,2.37,0.85,0.0,0.9875,0.05813953488372093,0.3791208791208791,0.014326647564469915,0.0,1.0,0.6475,0.41975308641975306,0.6923076923076923,0.0125,0.0,0.0,0.591715976331361,0.23307745987438938,0.8075,0.8224852071005917,-0.0,0.5802469135802469,0.17751479289940827,0.1875,1.066089916658089,-0.09370695508740932,0.08077640993570712,0.19709957786002474,0.10343945272727087,1.3536984020936826,0.9483794876629932,2.0,0.9972527472527473,34.0,0.9093406593406593
482450021001,482450021001,"POLYGON ((-94.136694 30.058444, -94.135414 30.060569, -94.134712 30.063174, -94.134659 30.068157, -94.124822 30.068381, -94.125372 30.065924, -94.124748 30.063669, -94.124605 30.055801, -94.139386 30.055661, -94.136694 30.058444))",478.0,-81200.0,50.6,-10629.0,2.16,1.292654028436019,0.0,0.5379146919431279,0.18045112781954886,0.1717171717171717,0.16143497757847533,0.21100917431192662,1.0,0.7559241706161137,0.5871559633027523,0.27440633245382584,0.38981042654028436,0.14385150812064965,0.0,0.5013192612137203,0.2949128424048381,0.3981042654028436,0.43535620052770446,-0.0,0.22018348623853212,0.6437994722955145,0.12064965197215777,0.43527631546857665,0.45698120623088745,0.05352506574023049,0.5818140875688479,-0.21581810608427576,1.3117785689242667,0.9312751361961543,3.0,0.9945054945054945,1.0,1.0
482450101003,482450101003,"POLYGON ((-93.904784 29.915517, -93.899314 29.921388, -93.897463 29.920011, -93.895499 29.918277, -93.899207 29.914254, -93.900721 29.912629, -93.904784 29.915517))",1125.0,-37600.0,38.4,-16817.0,3.0,0.66625,0.0,0.02,0.17438692098092642,0.6374745417515275,0.2952261306532663,0.5181518151815182,0.4015748031496063,0.5825,0.45874587458745875,0.21348314606741572,0.93125,0.0,0.0,0.08614232209737828,0.4403387220939184,0.25875,0.1947565543071161,-0.0,0.1716171617161716,0.20973782771535582,0.17080745341614906,-0.08031132056047333,1.2343888249606094,0.005822382394124502,-0.02380087131468849,0.010771334928737122,1.1468703504083093,0.8639884149473415,4.0,0.9917582417582418,13.0,0.967032967032967
482450056001,482450056001,"POLYGON ((-93.906623 29.906317, -93.903029 29.910168, -93.900594 29.908438, -93.900139 29.908925, -93.898565 29.907808, -93.896704 29.909793, -93.894769 29.908714, -93.899169 29.903414, -93.905569 29.897414, -93.906809 29.89822, -93.902341 29.902088, -93.907291 29.905601, -93.906623 29.906317))",1231.0,-54400.0,24.8,-21064.0,3.77,0.7737603305785123,0.03202479338842975,0.2665289256198347,0.12721893491124261,0.5490605427974948,0.20847651775486828,0.3288135593220339,0.47761194029850745,0.5847107438016529,0.376271186440678,0.2490272373540856,0.6787190082644629,0.0,0.0,0.13618677042801555,0.424310216256525,0.03615702479338843,0.38910505836575876,-0.07003891050583658,0.29152542372881357,0.2801556420233463,0.32722513089005234,-0.03503742503156388,0.8356009071178546,0.0013202830968543136,0.14435178948759925,0.1879513721184842,1.1341869267892284,0.858813257534219,5.0,0.989010989010989,6.0,0.9862637362637363
482450006006,482450006006,"POLYGON ((-94.138379 30.124016, -94.134162 30.125575, -94.129722 30.125609, -94.127706 30.125613, -94.127695 30.120659, -94.129844 30.120643, -94.133506 30.118602, -94.134668 30.120144, -94.135083 30.119587, -94.138379 30.124016))",586.0,-91500.0,35.5,-17702.0,3.55,0.730718954248366,0.0,0.3431372549019608,0.0,0.6044921875,0.27934111187371313,0.13622754491017963,0.58,0.477124183006536,0.42664670658682635,0.20185614849187936,0.6124183006535948,0.11600928074245939,0.0,0.0,0.325652528548124,0.3032679738562091,0.23665893271461716,-0.0,0.18562874251497005,0.14385150812064965,0.0,-0.05164962228107232,0.9043744631538367,-0.024527145126349813,0.14885255417044446,0.053874030045619935,1.0309242799624792,0.8166794876410363,6.0,0.9862637362637363,114.0,0.6895604395604396
482450117001,482450117001,"POLYGON ((-94.117544 30.096099, -94.104963 30.096241, -94.104151 30.096153, -94.103281 30.095997, -94.09987 30.094748, -94.098443 30.094578, -94.096216 30.094623, -94.091038 30.094736, -94.094082 30.090532, -94.092628 30.08997, -94.089278 30.091612, -94.087278 30.091212, -94.086378 30.089012, -94.087878 30.087412, -94.093779 30.086612, -94.095402 30.086662, -94.099794 30.086185, -94.112195 30.085938, -94.112385 30.087956, -94.112654 30.089115, -94.117544 30.096099))",589.0,-48800.0,33.8,-14253.0,2.55,0.753731343283582,0.0,0.43390191897654584,0.11988304093567251,0.2268370607028754,0.1491891891891892,0.026578073089700997,0.5104166666666666,0.5298507462686567,0.5880398671096345,0.3626373626373626,0.5447761194029851,0.0,0.0,0.31868131868131866,0.43253467843631777,0.46228448275862066,0.5934065934065934,-0.0,0.2026578073089701,0.27197802197802196,0.24166666666666667,0.41163172358870237,0.517799216923546,0.038220307264395695,0.048947635648005375,-0.005663606762374805,1.0109352766622748,0.8085234690677575,7.0,0.9835164835164835,12.0,0.9697802197802198
482450013013,482450013013,"POLYGON ((-94.143324 30.085384, -94.136017 30.085506, -94.135809 30.078596, -94.13491 30.072964, -94.134659 30.068157, -94.142878 30.068009, -94.14319 30.074038, -94.143281 30.080357, -94.143324 30.085384))",713.0,-82100.0,24.8,-13158.0,3.67,0.5437031751694613,0.0,0.2104887620406707,0.0,0.619150467962563,0.24680851063829787,0.3506916192026037,0.4021164021164021,0.39279343560470925,0.3425549227013832,0.14456233421750664,0.6457367106671423,0.2753468516542156,0.0,0.09018567639257294,0.4289260301174913,0.3219404630650496,0.5424403183023873,-0.0,0.3279088689991863,0.17771883289124668,0.19530416221985059,0.025308906239526203,0.9245077606707798,0.033374026283932365,-0.11274459028860655,0.13588965518879706,1.006335758094429,0.8066467492381546,8.0,0.9807692307692307,61.0,0.8351648351648352
482450019002,482450019002,"POLYGON ((-94.100913 30.066331, -94.095206 30.066018, -94.094056 30.065509, -94.094063 30.066658, -94.091943 30.064407, -94.092758 30.06221, -94.100834 30.062032, -94.100913 30.066331))",1025.0,-47700.0,28.0,-15910.0,4.14,0.7048022598870056,0.2782485875706215,0.24717514124293785,0.16260162601626016,0.3821138211382114,0.2884902840059791,0.17475728155339806,0.44144144144144143,0.5268361581920904,0.42718446601941745,0.2573099415204678,0.4745762711864407,0.020491803278688523,0.0,0.0,0.28880362748517613,0.2443502824858757,0.3567251461988304,-0.0,0.23786407766990292,0.25146198830409355,0.29918032786885246,-0.07117112556095975,0.7874679689730218,0.009933310020735248,0.07973820235456072,0.1984885921966443,1.0044569479840024,0.8058801472257299,9.0,0.978021978021978,5.0,0.989010989010989
482450070033,482450070033,"POLYGON ((-93.980327 29.961167, -93.975289 29.956598, -93.974569 29.956085, -93.974968 29.955647, -93.978844 29.9497, -93.979531 29.950252, -93.978117 29.952858, -93.978869 29.953788, -93.978967 29.954621, -93.979963 29.954564, -93.980008 29.955392, -93.976861 29.956983, -93.978961 29.958746, -93.981657 29.959629, -93.980327 29.961167))",293.0,-176403.00510204083,15.7,-14770.0,2.86,0.827300930713547,0.18717683557394002,0.7011375387797312,0.0,0.2571428571428571,0.1111111111111111,0.21005917159763313,0.5378787878787878,0.7290589451913133,0.636094674556213,0.42011834319526625,0.0,0.0,0.0,0.05621301775147929,0.15642310735953574,0.5853154084798345,0.9437869822485208,-0.0,0.26627218934911245,0.0,0.2838983050847458,0.6504128483690642,0.046932862327589836,-0.16326927380391507,0.14012207792630732,0.31360639223883124,0.9878049070578776,0.7990856936435904,10.0,0.9752747252747253,40.0,0.8928571428571429
